1.000000000000000222e+00,2.647828085393535980e-01,1.000000000000000222e+00,1.000000000000000222e+00,3.273026846301312909e-01,2.760858711592778514e-01,4.400778668191114851e-01,3.688429105159317656e-01,1.731167783903242996e-01,3.258752679561410237e-01,6.823230454059213690e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.405899027195888440e-01,8.616404368553290949e-01,1.000000000000000222e+00,8.427009716003844852e-01,1.000000000000000222e+00,5.298129428260175411e-01,4.026936331284146076e-01,3.399554722426074704e-01,2.830883548674437700e-01,5.923488777590923959e-02,1.000000000000000222e+00,2.661759505825609384e-01,4.665093675316007160e-01,8.451542547285166573e-02,1.377369391590564374e-01,3.333593780521552641e-01,3.244428422615251439e-01,3.527378107513292615e-01,7.066652533375734901e-02
2.647828085393535980e-01,1.000000000000000000e+00,2.647828085393535980e-01,2.647828085393535980e-01,4.881674961223971265e-01,4.497551973966881778e-01,4.442086730835244079e-01,5.260415354637445473e-01,3.075198979533346200e-01,3.534414217205101294e-01,3.126935982006427972e-01,2.647828085393535980e-01,2.647828085393535980e-01,1.899343264807210885e-01,2.181191099943051992e-01,2.647828085393535980e-01,2.133246979304361524e-01,2.647828085393535980e-01,1.497276427809517974e-01,2.296567563460319705e-01,4.021661464847993694e-01,4.596260082852253737e-01,2.099293931611114494e-01,2.647828085393535980e-01,3.289358930851846163e-01,4.770326783653383584e-01,2.403508157021855551e-01,3.949074718717535681e-01,5.169397115667243581e-01,4.510111566686097473e-01,4.849558695454843082e-01,3.378825558401284401e-01
1.000000000000000222e+00,2.647828085393535980e-01,1.000000000000000222e+00,1.000000000000000222e+00,3.273026846301312909e-01,2.760858711592778514e-01,4.400778668191114851e-01,3.688429105159317656e-01,1.731167783903242996e-01,3.258752679561410237e-01,6.823230454059213690e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.405899027195888440e-01,8.616404368553290949e-01,1.000000000000000222e+00,8.427009716003844852e-01,1.000000000000000222e+00,5.298129428260175411e-01,4.026936331284146076e-01,3.399554722426074704e-01,2.830883548674437700e-01,5.923488777590923959e-02,1.000000000000000222e+00,2.661759505825609384e-01,4.665093675316007160e-01,8.451542547285166573e-02,1.377369391590564374e-01,3.333593780521552641e-01,3.244428422615251439e-01,3.527378107513292615e-01,7.066652533375734901e-02
1.000000000000000222e+00,2.647828085393535980e-01,1.000000000000000222e+00,1.000000000000000222e+00,3.273026846301312909e-01,2.760858711592778514e-01,4.400778668191114851e-01,3.688429105159317656e-01,1.731167783903242996e-01,3.258752679561410237e-01,6.823230454059213690e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.405899027195888440e-01,8.616404368553290949e-01,1.000000000000000222e+00,8.427009716003844852e-01,1.000000000000000222e+00,5.298129428260175411e-01,4.026936331284146076e-01,3.399554722426074704e-01,2.830883548674437700e-01,5.923488777590923959e-02,1.000000000000000222e+00,2.661759505825609384e-01,4.665093675316007160e-01,8.451542547285166573e-02,1.377369391590564374e-01,3.333593780521552641e-01,3.244428422615251439e-01,3.527378107513292615e-01,7.066652533375734901e-02
3.273026846301313464e-01,4.881674961223970710e-01,3.273026846301313464e-01,3.273026846301313464e-01,1.000000000000000000e+00,4.837298716073619720e-01,5.035057957670717732e-01,5.774250591879045436e-01,4.404150573184554829e-01,3.805817377019889425e-01,4.193222040608322598e-01,3.273026846301313464e-01,3.273026846301313464e-01,2.955644248554233355e-01,2.691982632518725160e-01,3.273026846301313464e-01,2.632810953295338097e-01,3.273026846301313464e-01,2.423787661393833059e-01,3.384933162345957758e-01,5.356406073251132050e-01,6.344500491287929922e-01,2.388216791751874013e-01,3.273026846301313464e-01,3.649296630949647735e-01,5.453378447613094204e-01,3.049120668230053677e-01,4.427397888318529984e-01,5.694767763938456406e-01,4.955580619790611596e-01,6.349861783620588396e-01,3.201311400961402986e-01
2.760858711592777959e-01,4.497551973966881778e-01,2.760858711592777959e-01,2.760858711592777959e-01,4.837298716073619720e-01,1.000000000000000000e+00,5.618443093965763691e-01,6.439359109542732718e-01,4.104600876123287723e-01,4.100535589726043151e-01,3.784315144426030897e-01,2.760858711592777959e-01,2.760858711592777959e-01,2.733844146273368692e-01,2.300443302846511273e-01,2.760858711592777959e-01,2.249877934577302618e-01,2.760858711592777959e-01,1.701840193505902432e-01,2.579900265996421527e-01,4.901042916080953771e-01,5.342138937657664455e-01,3.306426268299711979e-01,2.760858711592777959e-01,4.775232791885323236e-01,5.770865066642767438e-01,3.481330503553283773e-01,5.353252853439500747e-01,6.733216279723415187e-01,5.311283871226147868e-01,4.746523433464823194e-01,3.699401692240306683e-01
4.400778668191114851e-01,4.442086730835243524e-01,4.400778668191114851e-01,4.400778668191114851e-01,5.035057957670716622e-01,5.618443093965763691e-01,1.000000000000000000e+00,7.256293608948038987e-01,3.710872562955903065e-01,6.163893295071776190e-01,5.303678590868144971e-01,4.400778668191114851e-01,4.400778668191114851e-01,3.791557566203802576e-01,4.125241720463920236e-01,4.400778668191114851e-01,4.034565994382494081e-01,4.400778668191114851e-01,2.286751237364136602e-01,2.556008005511402059e-01,5.467743360906174299e-01,5.349449915246493603e-01,2.471443420282684322e-01,4.400778668191114851e-01,4.353692132158921146e-01,7.305331468902946934e-01,2.544527061785445410e-01,4.470506040649066537e-01,6.324497697234574556e-01,6.118493984635947625e-01,5.064944909016744212e-01,3.184634040046590009e-01
3.688429105159317656e-01,5.260415354637445473e-01,3.688429105159317656e-01,3.688429105159317656e-01,5.774250591879045436e-01,6.439359109542732718e-01,7.256293608948038987e-01,9.999999999999997780e-01,4.251271604372365287e-01,5.334138284688751952e-01,4.919337856641026741e-01,3.688429105159317656e-01,3.688429105159317656e-01,3.823490765805976910e-01,3.210003368684969938e-01,3.688429105159317656e-01,3.139445227877016853e-01,3.688429105159317656e-01,2.582683208216460802e-01,2.842154857190217765e-01,6.730401873891184161e-01,6.635601843145813028e-01,3.513453839122653299e-01,3.688429105159317656e-01,5.170729285776949347e-01,7.755343349482837212e-01,2.890234774969209774e-01,6.710260923102289166e-01,7.915040217250972621e-01,5.863753669554311321e-01,5.800800513095473177e-01,4.752960051361567739e-01
1.731167783903242718e-01,3.075198979533345645e-01,1.731167783903242718e-01,1.731167783903242718e-01,4.404150573184555384e-01,4.104600876123287723e-01,3.710872562955903620e-01,4.251271604372364732e-01,1.000000000000000000e+00,2.337171171176962159e-01,2.725882325588032118e-01,1.731167783903242718e-01,1.731167783903242718e-01,2.105666603755965149e-01,1.552527600922558593e-01,1.731167783903242718e-01,1.518401947927059403e-01,1.731167783903242718e-01,8.844381303255374749e-02,1.543645541292910928e-01,3.331687755513813021e-01,4.673200302329697520e-01,2.021611865329625002e-01,1.731167783903242718e-01,3.377477129037364523e-01,3.996897212461840709e-01,1.964739413031252879e-01,4.075697051294894790e-01,4.552399530459946830e-01,3.156022359831245350e-01,4.085528140299287680e-01,1.756389858835342432e-01
3.258752679561410792e-01,3.534414217205101294e-01,3.258752679561410792e-01,3.258752679561410792e-01,3.805817377019888870e-01,4.100535589726043151e-01,6.163893295071775080e-01,5.334138284688753062e-01,2.337171171176962159e-01,9.999999999999997780e-01,3.677363394590425494e-01,3.258752679561410792e-01,3.258752679561410792e-01,2.202060992539127682e-01,2.607310719390713016e-01,3.258752679561410792e-01,2.550000188609488072e-01,3.258752679561410792e-01,1.942345515488175800e-01,1.749705274666054078e-01,4.096397631866132705e-01,3.772427144816308253e-01,1.898146517755425755e-01,3.258752679561410792e-01,3.191593037950939959e-01,5.301006080392391961e-01,1.939379704118493197e-01,2.939388635229967517e-01,4.912274544071583149e-01,5.257026047321761153e-01,3.703897032565230396e-01,2.014991376883414897e-01
6.823230454059214800e-01,3.126935982006427972e-01,6.823230454059214800e-01,6.823230454059214800e-01,4.193222040608322598e-01,3.784315144426030342e-01,5.303678590868143861e-01,4.919337856641026741e-01,2.725882325588032118e-01,3.677363394590425494e-01,1.000000000000000000e+00,6.823230454059214800e-01,6.823230454059214800e-01,4.894447973656369522e-01,5.814564991516647519e-01,6.823230454059214800e-01,5.686756747011130209e-01,6.823230454059214800e-01,4.588314677411234888e-01,3.804468177070449708e-01,5.153732393179717430e-01,3.916219472750948616e-01,1.336880883020049315e-01,6.823230454059214800e-01,3.062788508068819970e-01,5.512406883824917392e-01,1.020259167173466486e-01,3.046170223184929138e-01,4.556830583935380097e-01,3.547673528718537916e-01,3.610217058924967692e-01,1.279615582848036837e-01
1.000000000000000222e+00,2.647828085393535980e-01,1.000000000000000222e+00,1.000000000000000222e+00,3.273026846301312909e-01,2.760858711592778514e-01,4.400778668191114851e-01,3.688429105159317656e-01,1.731167783903242996e-01,3.258752679561410237e-01,6.823230454059213690e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.405899027195888440e-01,8.616404368553290949e-01,1.000000000000000222e+00,8.427009716003844852e-01,1.000000000000000222e+00,5.298129428260175411e-01,4.026936331284146076e-01,3.399554722426074704e-01,2.830883548674437700e-01,5.923488777590923959e-02,1.000000000000000222e+00,2.661759505825609384e-01,4.665093675316007160e-01,8.451542547285166573e-02,1.377369391590564374e-01,3.333593780521552641e-01,3.244428422615251439e-01,3.527378107513292615e-01,7.066652533375734901e-02
1.000000000000000222e+00,2.647828085393535980e-01,1.000000000000000222e+00,1.000000000000000222e+00,3.273026846301312909e-01,2.760858711592778514e-01,4.400778668191114851e-01,3.688429105159317656e-01,1.731167783903242996e-01,3.258752679561410237e-01,6.823230454059213690e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.405899027195888440e-01,8.616404368553290949e-01,1.000000000000000222e+00,8.427009716003844852e-01,1.000000000000000222e+00,5.298129428260175411e-01,4.026936331284146076e-01,3.399554722426074704e-01,2.830883548674437700e-01,5.923488777590923959e-02,1.000000000000000222e+00,2.661759505825609384e-01,4.665093675316007160e-01,8.451542547285166573e-02,1.377369391590564374e-01,3.333593780521552641e-01,3.244428422615251439e-01,3.527378107513292615e-01,7.066652533375734901e-02
5.405899027195888440e-01,1.899343264807211162e-01,5.405899027195888440e-01,5.405899027195888440e-01,2.955644248554233355e-01,2.733844146273368692e-01,3.791557566203802576e-01,3.823490765805976910e-01,2.105666603755965427e-01,2.202060992539127404e-01,4.894447973656369522e-01,5.405899027195888440e-01,5.405899027195888440e-01,1.000000000000000222e+00,5.988781542071395236e-01,5.405899027195888440e-01,5.857143894760561409e-01,5.405899027195888440e-01,3.222129681246327926e-01,4.353842239173748019e-01,3.990727972804110624e-01,3.545759487838298085e-01,1.440980199917303861e-01,5.405899027195888440e-01,2.476603229853653887e-01,4.054232446648717292e-01,6.424901104875967162e-02,2.998916746427657820e-01,3.509885229558046271e-01,2.119302171479382491e-01,2.542486650661090475e-01,5.730241508356084812e-02
8.616404368553290949e-01,2.181191099943051992e-01,8.616404368553290949e-01,8.616404368553290949e-01,2.691982632518725160e-01,2.300443302846511551e-01,4.125241720463920236e-01,3.210003368684969938e-01,1.552527600922558315e-01,2.607310719390713016e-01,5.814564991516647519e-01,8.616404368553290949e-01,8.616404368553290949e-01,5.988781542071396347e-01,1.000000000000000000e+00,8.616404368553290949e-01,9.335638713962128854e-01,8.616404368553290949e-01,4.891159880445184460e-01,3.469771179676267581e-01,3.474160107520576912e-01,2.725436829219607393e-01,4.374786392598071366e-02,8.616404368553290949e-01,2.129659650303159513e-01,3.969700018800499386e-01,6.241877839323593108e-02,1.552304268679560451e-01,2.746693486287876129e-01,2.396169191492615314e-01,2.894601536677788300e-01,5.219068779396587171e-02
1.000000000000000222e+00,2.647828085393535980e-01,1.000000000000000222e+00,1.000000000000000222e+00,3.273026846301312909e-01,2.760858711592778514e-01,4.400778668191114851e-01,3.688429105159317656e-01,1.731167783903242996e-01,3.258752679561410237e-01,6.823230454059213690e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.405899027195888440e-01,8.616404368553290949e-01,1.000000000000000222e+00,8.427009716003844852e-01,1.000000000000000222e+00,5.298129428260175411e-01,4.026936331284146076e-01,3.399554722426074704e-01,2.830883548674437700e-01,5.923488777590923959e-02,1.000000000000000222e+00,2.661759505825609384e-01,4.665093675316007160e-01,8.451542547285166573e-02,1.377369391590564374e-01,3.333593780521552641e-01,3.244428422615251439e-01,3.527378107513292615e-01,7.066652533375734901e-02
8.427009716003844852e-01,2.133246979304361524e-01,8.427009716003844852e-01,8.427009716003844852e-01,2.632810953295337542e-01,2.249877934577302618e-01,4.034565994382493526e-01,3.139445227877016853e-01,1.518401947927059126e-01,2.550000188609488072e-01,5.686756747011130209e-01,8.427009716003844852e-01,8.427009716003844852e-01,5.857143894760562519e-01,9.335638713962127744e-01,8.427009716003844852e-01,1.000000000000000222e+00,8.427009716003844852e-01,4.783648732349398136e-01,3.393503158946037379e-01,3.397795615057059293e-01,2.665529803128841579e-01,4.278625498405581873e-02,8.427009716003844852e-01,2.082848227316814183e-01,3.882443209158394914e-01,6.104676956673598526e-02,1.518183524684469932e-01,2.686319223864225836e-01,2.343499700593521529e-01,2.830976150860358698e-01,5.104349962146898650e-02
1.000000000000000222e+00,2.647828085393535980e-01,1.000000000000000222e+00,1.000000000000000222e+00,3.273026846301312909e-01,2.760858711592778514e-01,4.400778668191114851e-01,3.688429105159317656e-01,1.731167783903242996e-01,3.258752679561410237e-01,6.823230454059213690e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.405899027195888440e-01,8.616404368553290949e-01,1.000000000000000222e+00,8.427009716003844852e-01,1.000000000000000222e+00,5.298129428260175411e-01,4.026936331284146076e-01,3.399554722426074704e-01,2.830883548674437700e-01,5.923488777590923959e-02,1.000000000000000222e+00,2.661759505825609384e-01,4.665093675316007160e-01,8.451542547285166573e-02,1.377369391590564374e-01,3.333593780521552641e-01,3.244428422615251439e-01,3.527378107513292615e-01,7.066652533375734901e-02
5.298129428260175411e-01,1.497276427809517974e-01,5.298129428260175411e-01,5.298129428260175411e-01,2.423787661393833337e-01,1.701840193505902155e-01,2.286751237364136602e-01,2.582683208216460802e-01,8.844381303255373361e-02,1.942345515488175522e-01,4.588314677411234888e-01,5.298129428260175411e-01,5.298129428260175411e-01,3.222129681246327926e-01,4.891159880445184460e-01,5.298129428260175411e-01,4.783648732349398691e-01,5.298129428260175411e-01,9.999999999999997780e-01,2.133522988250659835e-01,2.953012336533915594e-01,1.566795830494220609e-01,3.138341021052336310e-02,5.298129428260175411e-01,1.572954018054660286e-01,2.836997957787168456e-01,4.197878089121671874e-02,1.780538052707416052e-01,2.260159916133678282e-01,1.647317663275236765e-01,1.713113027634878549e-01,2.808002980977546831e-02
4.026936331284146631e-01,2.296567563460319705e-01,4.026936331284146631e-01,4.026936331284146631e-01,3.384933162345957758e-01,2.579900265996420972e-01,2.556008005511402614e-01,2.842154857190217210e-01,1.543645541292910928e-01,1.749705274666054078e-01,3.804468177070449153e-01,4.026936331284146631e-01,4.026936331284146631e-01,4.353842239173748574e-01,3.469771179676268136e-01,4.026936331284146631e-01,3.393503158946037379e-01,4.026936331284146631e-01,2.133522988250659835e-01,1.000000000000000000e+00,3.279182356879984939e-01,3.277438995890109008e-01,1.908280973314784579e-01,4.026936331284146631e-01,2.109392288563509132e-01,3.307975765234536514e-01,1.389714469344802694e-01,2.152000558211287495e-01,3.133704663021329440e-01,2.104933855495154382e-01,3.314389646241704956e-01,1.422847991360594588e-01
3.399554722426074704e-01,4.021661464847993694e-01,3.399554722426074704e-01,3.399554722426074704e-01,5.356406073251132050e-01,4.901042916080953771e-01,5.467743360906174299e-01,6.730401873891185272e-01,3.331687755513813021e-01,4.096397631866132150e-01,5.153732393179718541e-01,3.399554722426074704e-01,3.399554722426074704e-01,3.990727972804110624e-01,3.474160107520576912e-01,3.399554722426074704e-01,3.397795615057059293e-01,3.399554722426074704e-01,2.953012336533915594e-01,3.279182356879984939e-01,1.000000000000000222e+00,6.100366334786632150e-01,2.767697565124273007e-01,3.399554722426074704e-01,3.952171397986999346e-01,6.611812280890816407e-01,2.204974152296441670e-01,5.831910865341900507e-01,6.703279500464371932e-01,4.031365923888208802e-01,5.154492258769648450e-01,2.748732144153063772e-01
2.830883548674437700e-01,4.596260082852254292e-01,2.830883548674437700e-01,2.830883548674437700e-01,6.344500491287928812e-01,5.342138937657664455e-01,5.349449915246493603e-01,6.635601843145813028e-01,4.673200302329698075e-01,3.772427144816308253e-01,3.916219472750948061e-01,2.830883548674437700e-01,2.830883548674437700e-01,3.545759487838298640e-01,2.725436829219607393e-01,2.830883548674437700e-01,2.665529803128841579e-01,2.830883548674437700e-01,1.566795830494220609e-01,3.277438995890109008e-01,6.100366334786633260e-01,1.000000000000000222e+00,3.198031964743590083e-01,2.830883548674437700e-01,4.198144523245874171e-01,6.209849303897020389e-01,2.950078976682292131e-01,6.234516162315408838e-01,6.646776702608179210e-01,4.668837848603579199e-01,5.920032302318866124e-01,3.086465719000921482e-01
5.923488777590923959e-02,2.099293931611114494e-01,5.923488777590923959e-02,5.923488777590923959e-02,2.388216791751874013e-01,3.306426268299711424e-01,2.471443420282684045e-01,3.513453839122652744e-01,2.021611865329625002e-01,1.898146517755425755e-01,1.336880883020049315e-01,5.923488777590923959e-02,5.923488777590923959e-02,1.440980199917304139e-01,4.374786392598070672e-02,5.923488777590923959e-02,4.278625498405581873e-02,5.923488777590923959e-02,3.138341021052336310e-02,1.908280973314784301e-01,2.767697565124273007e-01,3.198031964743590083e-01,1.000000000000000000e+00,5.923488777590923959e-02,2.625795695803043728e-01,3.027684681782817910e-01,1.773051034056229436e-01,4.231467029333355612e-01,4.143063653320182560e-01,2.626505831311323202e-01,2.785917951223320088e-01,3.453387050568313965e-01
1.000000000000000222e+00,2.647828085393535980e-01,1.000000000000000222e+00,1.000000000000000222e+00,3.273026846301312909e-01,2.760858711592778514e-01,4.400778668191114851e-01,3.688429105159317656e-01,1.731167783903242996e-01,3.258752679561410237e-01,6.823230454059213690e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.405899027195888440e-01,8.616404368553290949e-01,1.000000000000000222e+00,8.427009716003844852e-01,1.000000000000000222e+00,5.298129428260175411e-01,4.026936331284146076e-01,3.399554722426074704e-01,2.830883548674437700e-01,5.923488777590923959e-02,1.000000000000000222e+00,2.661759505825609384e-01,4.665093675316007160e-01,8.451542547285166573e-02,1.377369391590564374e-01,3.333593780521552641e-01,3.244428422615251439e-01,3.527378107513292615e-01,7.066652533375734901e-02
2.661759505825609384e-01,3.289358930851845608e-01,2.661759505825609384e-01,2.661759505825609384e-01,3.649296630949647180e-01,4.775232791885322681e-01,4.353692132158921702e-01,5.170729285776949347e-01,3.377477129037363968e-01,3.191593037950939959e-01,3.062788508068820525e-01,2.661759505825609384e-01,2.661759505825609384e-01,2.476603229853654164e-01,2.129659650303159790e-01,2.661759505825609384e-01,2.082848227316814460e-01,2.661759505825609384e-01,1.572954018054660286e-01,2.109392288563509132e-01,3.952171397986999901e-01,4.198144523245874171e-01,2.625795695803043728e-01,2.661759505825609384e-01,1.000000000000000000e+00,4.884299023508565929e-01,1.897016244931575835e-01,5.418854273569799762e-01,5.859101339142317455e-01,3.982104000966418256e-01,3.619191047820434770e-01,2.271636569344214207e-01
4.665093675316007160e-01,4.770326783653383029e-01,4.665093675316007160e-01,4.665093675316007160e-01,5.453378447613094204e-01,5.770865066642767438e-01,7.305331468902946934e-01,7.755343349482837212e-01,3.996897212461840709e-01,5.301006080392391961e-01,5.512406883824917392e-01,4.665093675316007160e-01,4.665093675316007160e-01,4.054232446648717292e-01,3.969700018800499386e-01,4.665093675316007160e-01,3.882443209158394914e-01,4.665093675316007160e-01,2.836997957787168456e-01,3.307975765234537069e-01,6.611812280890816407e-01,6.209849303897021500e-01,3.027684681782817355e-01,4.665093675316007160e-01,4.884299023508565374e-01,1.000000000000000000e+00,2.176212097384490340e-01,6.392540540016325989e-01,7.719051267789094339e-01,5.508028619355460620e-01,5.652123455151581988e-01,3.181993182905107354e-01
8.451542547285166573e-02,2.403508157021855551e-01,8.451542547285166573e-02,8.451542547285166573e-02,3.049120668230053122e-01,3.481330503553283773e-01,2.544527061785445410e-01,2.890234774969209774e-01,1.964739413031253157e-01,1.939379704118492920e-01,1.020259167173466486e-01,8.451542547285166573e-02,8.451542547285166573e-02,6.424901104875965774e-02,6.241877839323593108e-02,8.451542547285166573e-02,6.104676956673598526e-02,8.451542547285166573e-02,4.197878089121671874e-02,1.389714469344802694e-01,2.204974152296441947e-01,2.950078976682292686e-01,1.773051034056229436e-01,8.451542547285166573e-02,1.897016244931575835e-01,2.176212097384490618e-01,1.000000000000000000e+00,2.006920709313312623e-01,3.112347630892230432e-01,3.039097088135078728e-01,3.258593847886182560e-01,2.015688866153811376e-01
1.377369391590564374e-01,3.949074718717536236e-01,1.377369391590564374e-01,1.377369391590564374e-01,4.427397888318530539e-01,5.353252853439500747e-01,4.470506040649066537e-01,6.710260923102289166e-01,4.075697051294894790e-01,2.939388635229967517e-01,3.046170223184929138e-01,1.377369391590564374e-01,1.377369391590564374e-01,2.998916746427657820e-01,1.552304268679560451e-01,1.377369391590564374e-01,1.518183524684469932e-01,1.377369391590564374e-01,1.780538052707416330e-01,2.152000558211287773e-01,5.831910865341900507e-01,6.234516162315407728e-01,4.231467029333356167e-01,1.377369391590564374e-01,5.418854273569799762e-01,6.392540540016325989e-01,2.006920709313312623e-01,1.000000000000000000e+00,7.527375186777126581e-01,4.059138565619337946e-01,4.591390155168168508e-01,3.976153386682137469e-01
3.333593780521552086e-01,5.169397115667243581e-01,3.333593780521552086e-01,3.333593780521552086e-01,5.694767763938455296e-01,6.733216279723415187e-01,6.324497697234574556e-01,7.915040217250972621e-01,4.552399530459946830e-01,4.912274544071583149e-01,4.556830583935380097e-01,3.333593780521552086e-01,3.333593780521552086e-01,3.509885229558045716e-01,2.746693486287876129e-01,3.333593780521552086e-01,2.686319223864225836e-01,3.333593780521552086e-01,2.260159916133678282e-01,3.133704663021329440e-01,6.703279500464371932e-01,6.646776702608180321e-01,4.143063653320182560e-01,3.333593780521552086e-01,5.859101339142316345e-01,7.719051267789093229e-01,3.112347630892230432e-01,7.527375186777126581e-01,1.000000000000000000e+00,5.851693718605979200e-01,5.946791247318917728e-01,4.333079869615353297e-01
3.244428422615251439e-01,4.510111566686097473e-01,3.244428422615251439e-01,3.244428422615251439e-01,4.955580619790611596e-01,5.311283871226147868e-01,6.118493984635947625e-01,5.863753669554311321e-01,3.156022359831245350e-01,5.257026047321762263e-01,3.547673528718538472e-01,3.244428422615251439e-01,3.244428422615251439e-01,2.119302171479382491e-01,2.396169191492615314e-01,3.244428422615251439e-01,2.343499700593521251e-01,3.244428422615251439e-01,1.647317663275236765e-01,2.104933855495154382e-01,4.031365923888208802e-01,4.668837848603578644e-01,2.626505831311323202e-01,3.244428422615251439e-01,3.982104000966418256e-01,5.508028619355460620e-01,3.039097088135078728e-01,4.059138565619338501e-01,5.851693718605979200e-01,1.000000000000000222e+00,5.224122790868677146e-01,3.611041612294771941e-01
3.527378107513293171e-01,4.849558695454843638e-01,3.527378107513293171e-01,3.527378107513293171e-01,6.349861783620588396e-01,4.746523433464822639e-01,5.064944909016743102e-01,5.800800513095473177e-01,4.085528140299287680e-01,3.703897032565230396e-01,3.610217058924967692e-01,3.527378107513293171e-01,3.527378107513293171e-01,2.542486650661090475e-01,2.894601536677788300e-01,3.527378107513293171e-01,2.830976150860359253e-01,3.527378107513293171e-01,1.713113027634878549e-01,3.314389646241704401e-01,5.154492258769647339e-01,5.920032302318866124e-01,2.785917951223320088e-01,3.527378107513293171e-01,3.619191047820434770e-01,5.652123455151583098e-01,3.258593847886182560e-01,4.591390155168168508e-01,5.946791247318917728e-01,5.224122790868678257e-01,1.000000000000000222e+00,3.697468723545548341e-01
7.066652533375733514e-02,3.378825558401284956e-01,7.066652533375733514e-02,7.066652533375733514e-02,3.201311400961403542e-01,3.699401692240306683e-01,3.184634040046590009e-01,4.752960051361567184e-01,1.756389858835342432e-01,2.014991376883414897e-01,1.279615582848036837e-01,7.066652533375733514e-02,7.066652533375733514e-02,5.730241508356085506e-02,5.219068779396587171e-02,7.066652533375733514e-02,5.104349962146899344e-02,7.066652533375733514e-02,2.808002980977546831e-02,1.422847991360594588e-01,2.748732144153063772e-01,3.086465719000921482e-01,3.453387050568314520e-01,7.066652533375733514e-02,2.271636569344214207e-01,3.181993182905107354e-01,2.015688866153811376e-01,3.976153386682138025e-01,4.333079869615353852e-01,3.611041612294771941e-01,3.697468723545547786e-01,1.000000000000000000e+00
